ID,id_rechov,me_k_rechov,me_shem_rechov,ad_k_rechov,ad_shem_rechov,tr_from,tr_to,k_sug,t_sug,k_sgira,shaot,sw_laila
154,138,941,לבנון חיים,2134,בן ישי,12/02/2012 0:00,12/04/2012 0:00,1,שיפור תשתיות מדרכות וכביש,1,,0
155,922,478,פנקס דוד צבי,567,הא באייר,06/03/2015 0:00,06/03/2015 0:00,5,ארוע,2,,0
156,999,197,נורדאו,504,צידון,16/05/2015 0:00,16/05/2015 0:00,5,ארוע,2,04:15-13:00 ארוע תריאטלון 16/5; 04:15-13:00 ארוע טריאתלון  יום שבת 16.5.15,1
157,717,2251,זריצקי,1258,פרופס,10/08/2014 0:00,10/10/2014 0:00,9,הרחבת כביש,1,09:00-15:00 להרחבת הכביש; 21:00-05:00 בצמתים,1
158,880,94,סירקין,506,הוז דב,04/02/2015 0:00,26/02/2015 0:00,1,שיפור תשתיות מדרכות וכביש,2,,0
159,4058,802,רוזן פנחס,2051,רוקח ישראל,15/10/2020 0:00,16/10/2020 0:00,21,"נת""ע – הרכבת הקלה",2,08:00-16:00 חסימה מלאה לטובת הריסת גשר מיום חמישי עד יום שישי,0
160,4081,496,אבן גבירול,193,ארלוזורוב,07/11/2020 0:00,07/11/2020 0:00,5,ארוע,2,16:30-22:00 אירוע  עצרת רבין,1
161,4379,801,בני אפרים,496,אבן גבירול,14/10/2022 0:00,14/10/2022 0:00,5,ארוע,2,"04:30-14:00 אירוע סובב ת""א ", חסימה מלאה בשני הכיוונים
162,1380,478,פנקס דוד צבי,567,הא באייר,25/03/2016 0:00,25/03/2016 0:00,24,ארוע פורים,2,,0
163,2404,496,אבן גבירול,337,"ח""ן",04/08/2018 0:00,04/08/2018 0:00,5,ארוע,2,18:30-23:00 הפגנה של העדה הדרוזית,1
164,2081,0,0,0,0,12/02/2018 0:00,13/02/2018 0:00,22,הנפת ציוד,1,22:00-05:00 ,1
165,1022,496,אבן גבירול,8,רוטשילד,12/06/2015 0:00,12/06/2015 0:00,5,ארוע,2,,0
166,2591,0,0,0,0,22/02/2019 0:00,22/02/2019 0:00,5,ארוע,2,05:00-14:00 מרתון סמסונג תל אביב 2019,1
167,2676,4,אלנבי,193,ארלוזורוב,14/06/2019 0:00,14/06/2019 0:00,5,ארוע,2,08:00-19:00 מצעד הגאווה,0
168,2765,25,בן יהודה,406,המלך ג'ורג',30/10/2019 0:00,30/10/2019 0:00,23,ארוע מרתון,2,19:00-00:00 ,1
169,607,197,נורדאו,193,ארלוזורוב,09/03/2014 0:00,09/04/2014 0:00,4,קרצוף וסלילה,1,21:00-05:00 ,1
170,291,3184,טולוז,3060,קדם,07/11/2012 0:00,20/12/2012 0:00,1,שיפור תשתיות מדרכות וכביש,2,,0
171,2240,414,שלמה,11,אחד העם,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,14:30-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת הכבישים ייחסמו לתנועה החל משעה 13:00 עד 19:00.,0
172,2460,3295,ניצנה,0,0,15/10/2018 0:00,17/10/2018 0:00,20,שינויים גיאומטריים,1,00:30-05:00 ,1
173,4406,806,מבצע קדש,805,שלונסקי אברהם,01/01/2023 0:00,30/03/2023 0:00,10,שיפור תשתיות,1,09:00-17:00 חסימה נתיב , פרויקט מצוות
174,4339,2040,2040,2343,"רוזנבלום הרצל ד""ר",12/05/2022 0:00,31/08/2022 0:00,21,"נת""ע – הרכבת הקלה",2,07:00-07:00 סירה מלאה לצורך בניית  מובל ניקוז , נבנה כביש הקפי .
175,724,3872,3872,3007,שבטי ישראל,17/08/2014 0:00,17/09/2014 0:00,1,שיפור תשתיות מדרכות וכביש,2,09:00-17:00 ,0
176,1061,8,רוטשילד,496,אבן גבירול,04/07/2015 0:00,04/07/2015 0:00,5,ארוע,2,20:30-23:59 מחאת פעילים חברתיים נגד מונופול הגז 4.7.15,1
177,2852,801,בני אפרים,496,אבן גבירול,28/02/2020 0:00,28/02/2020 0:00,23,ארוע מרתון,2,04:00-14:00 אירוע מרתון,1
178,1794,193,ארלוזורוב,445,קפלן אליעזר,01/05/2017 0:00,01/05/2017 0:00,5,ארוע,2,18:30-02:00 ערב יום העצמאות-ארוע בכיכר רבין,1
179,792,424,מסריק,310,מלכי ישראל,08/11/2014 0:00,08/11/2014 0:00,5,ארוע,2,17:00-23:30 ארוע עצרת בכיכר רבין,1
180,1916,3001,ירושלים,3004,יפת,02/07/2017 0:00,02/05/2018 0:00,1,שיפור תשתיות מדרכות וכביש,1, ישאר נתיב אחד פתוח,1
181,2886,6,יהודה הלוי,8,רוטשילד,28/02/2020 0:00,28/02/2020 0:00,23,ארוע מרתון,2,04:00-11:30 ,1
182,2807,0,0,0,0,17/11/2019 0:00,25/02/2020 0:00,2,הפרעה לתנועה,2, סגירה הרמטית של צומת גולומב - יציאה מאיילון דרום לכיוון צומת גולומב/חיל השריון במסגרת עבודה בנתיבי איילון-נתיבים מהירים מקטע 1,1
183,4236,213,היל,496,אבן גבירול,10/11/2021 0:00,11/11/2021 0:00,5,ארוע,2,19:30-01:00 מרוץ לילה,1
184,3040,194,ז'בוטינסקי,197,נורדאו,06/09/2020 0:00,07/09/2020 0:00,10,שיפור תשתיות,2,22:00-01:00 הסרת ערוגות חסימה הרמטית בשני המסלולים בכל עת יתאפשר מעבר לתחבורה ציבורית,1
185,768,472,ויצמן,496,אבן גבירול,28/10/2014 0:00,28/10/2014 0:00,5,ארוע,2,17:30-23:00 מירוץ לילה,1
186,2211,496,אבן גבירול,54,בגין מנחם,19/04/2018 0:00,19/04/2018 0:00,5,ארוע,2,19:00-23:00 19.4.2018יום חמישי אירוע מצעד האור הכבישים ייחסמו לתנועה החל מ 19:00 עד 23:00.,1
187,4105,374,הרכבת,0,0,16/01/2021 0:00,30/01/2021 0:00,0,,0,19:00-19:00 חסימת הפניה שמאלה מרחוב יהודה הלוי לרכבת , הסדר קבוע 24/7
188,1347,27,הירקון,8,רוטשילד,26/02/2016 0:00,26/02/2016 0:00,23,ארוע מרתון,2,"04:00-14:00 אירוע מרתון ת""א 26.2.16",1
189,4298,472,ויצמן,496,אבן גבירול,25/02/2022 0:00,25/02/2022 0:00,23,ארוע מרתון,2,"03:30-14:00 מרתון ת""א", חסימה מלאה לשני הכיוונים
190,2651,0,0,0,0,26/05/2019 0:00,28/05/2019 0:00,22,הנפת ציוד,1,00:30-05:00 ,1
191,793,472,ויצמן,496,אבן גבירול,08/11/2014 0:00,08/11/2014 0:00,5,ארוע,2,17:00-23:30 ארוע עצרת בכיכר רבין,1
192,1152,1257,קרן קיימת לישראל,2130,שיטרית בכור,02/10/2015 0:00,02/10/2015 0:00,5,ארוע,2,06:30-13:00 אירוע מסע אופניים,0
193,2795,3829,שוקן זלמן,3537,הסדנה,07/11/2019 0:00,01/12/2019 0:00,1,שיפור תשתיות מדרכות וכביש,2,09:00-17:00 ,0
194,1324,310,מלכי ישראל,2051,רוקח ישראל,26/02/2016 0:00,26/02/2016 0:00,23,ארוע מרתון,2,"04:00-14:00 אירוע מרתון ת""א 26.2.16",1
195,4473,112,גאולה,54,בגין מנחם,24/02/2023 0:00,24/02/2023 0:00,23,ארוע מרתון,2,"04:00-14:00 מרתון ת""א", חסימה מלאה בשני הכיוונים
196,2605,44,החשמל,45,לבונטין,11/03/2019 0:00,24/05/2019 0:00,1,שיפור תשתיות מדרכות וכביש,1,,0
197,202,8,רוטשילד,4,אלנבי,05/08/2012 0:00,06/08/2012 0:00,1,שיפור תשתיות מדרכות וכביש,2,22:00-05:00 ,1
198,2719,0,0,0,0,01/09/2019 0:00,31/10/2019 0:00,1,שיפור תשתיות מדרכות וכביש,2,17:00-05:00 א - ה,1
199,2007,472,ויצמן,496,אבן גבירול,04/11/2017 0:00,04/11/2017 0:00,5,ארוע,2,18:00-00:00 ירוע עצרת רבין 4.11.17  הרחובות ייסגרו לתנועה החל מ 18:00 ויפתחו לתנועה ב 24:00,1
200,1026,54,בגין מנחם,27,הירקון,12/06/2015 0:00,12/06/2015 0:00,5,ארוע,2,11:00-19:00 מצעד הגאווה 12.6.15,0
201,2272,414,שלמה,3570,אילת,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,06:00-19:00 בסגירה תחל מ 06:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת,0
202,4204,54,בגין מנחם,475,המסגר,25/07/2021 0:00,02/09/2021 0:00,10,שיפור תשתיות,2,19:00-19:00 סגירה לטובת עבודות שד' הקריה מהשיקוע ועד המסגר,1
203,1847,26,בוגרשוב,0,0,09/06/2017 0:00,09/06/2017 0:00,5,ארוע,2,09:30-16:00 מצעד הגאווה,0
204,2340,4,אלנבי,200,הרברט סמואל,08/06/2018 0:00,08/06/2018 0:00,5,ארוע,2,10:30-17:00 מצעד הגאווה,0
205,2200,496,אבן גבירול,800,נמיר מרדכי,19/04/2018 0:00,19/04/2018 0:00,5,ארוע,2,19:00-23:00 19.4.2018 יום חמישי אירוע מצעד האור הכבישים ייחסמו לתנועה החל מ 19:00 עד 23:00.,1
206,2177,472,ויצמן,191,שלמה המלך,17/04/2018 0:00,17/04/2018 0:00,5,ארוע,2,"18:30-02:00 ערב יום העצמאות 18.4.18 אירוע ""עצמאות בכיכר רבין "" הרחובות ייסגרו לתנועה בין השעות 18:30 עד 02:00",1
207,4459,2040,2040,0,0,24/02/2023 0:00,,23,ארוע מרתון,2,"04:00-14:00 מרתון ת""א ", חסימה מלאה מרחוב מארק שאגאל לארצי יצחק
208,711,831,בנימין מטודלה,835,תבואות הארץ,13/07/2014 0:00,13/10/2014 0:00,1,שיפור תשתיות מדרכות וכביש,2,08:00-17:00 ,0
209,1382,193,ארלוזורוב,502,יהודה המכבי,25/03/2016 0:00,25/03/2016 0:00,24,ארוע פורים,2,08:00-18:00 מסיבת פורים בכיכר המדינה 25.3 משעה 08:00-18:00,0
210,1640,800,נמיר מרדכי,496,אבן גבירול,16/11/2016 0:00,16/11/2016 0:00,5,ארוע,2,19:00-00:00 ארוע מרוץ לילה 2016  ביום ד' ה 16.11.16 בין השעות 19:00 ל 00:00.,1
211,4413,496,אבן גבירול,190,יהושע בן נון,02/11/2022 0:00,03/11/2022 0:00,5,ארוע,2,19:00-01:00 מרוץ לילה - חסימה מרחוב יהושע בן נון לכיוון אבן גבירול .,1
212,978,193,ארלוזורוב,496,אבן גבירול,22/04/2015 0:00,23/04/2015 0:00,5,ארוע,2,20:00-02:00 ערב יום העצמאות- אירוע עצמאות בכיכר רבין 22.4.15,1
213,759,4,אלנבי,424,מסריק,28/10/2014 0:00,28/10/2014 0:00,5,ארוע,2,17:30-23:30 ,1
214,2896,659,מנדלר אלברט אברהם אל,1229,ארניה אוסוולדו,28/02/2020 0:00,28/02/2020 0:00,23,ארוע מרתון,2,04:00-11:30 ,1
215,1169,3311,קבוץ גלויות,3000,בן צבי,02/10/2015 0:00,02/10/2015 0:00,5,ארוע,2,06:30-13:00 אירוע מסע אופניים,0
216,2675,21,העבודה,350,בן ציון,14/06/2019 0:00,14/06/2019 0:00,5,ארוע,2,08:00-19:00 מצעד הגאווה,0
217,2982,270,בן עזרא,191,שלמה המלך,24/05/2020 0:00,24/06/2020 0:00,17,שיפור מערכת תאורה,2,09:00-17:00 ,0
218,2636,69,החשמונאים,367,הבימה,12/05/2019 0:00,12/05/2019 0:00,5,ארוע,2,15:00-23:00 אירוע השטיח הכתום בהיכל התרבות,1
219,2494,496,אבן גבירול,193,ארלוזורוב,13/11/2018 0:00,13/11/2018 0:00,5,ארוע,2,18:00-00:00 מרוץ לילה,1
220,2817,4150,בושם,3671,בר-לב חיים,24/11/2019 0:00,25/11/2019 0:00,4,קרצוף וסלילה,2,09:00-17:00 ,0
221,1071,54,בגין מנחם,496,אבן גבירול,04/07/2015 0:00,04/07/2015 0:00,5,ארוע,2,20:30-23:59 מחאת פעילים חברתיים נגד מונופול הגז 4.7.15,1
222,4470,27,הירקון,124,"האר""י",24/02/2023 0:00,24/02/2023 0:00,23,ארוע מרתון,2,"04:00-14:00 מרתון ת""א ", חסימה מלאה
223,1355,3311,קבוץ גלויות,3566,רבנו חננאל,07/02/2016 0:00,31/03/2016 0:00,10,שיפור תשתיות,2,,0
224,1882,18,שינקין מנחם,379,אוליפנט,22/06/2017 0:00,23/06/2017 0:00,6,יציקות בטון,1,10:00-13:00 יציקות בטון  מיום חמישי בשעה 10:00 ברציפות עד מחר יום שישי בשעה 13:00,0
225,524,1010,בית אורן,1008,עין גב,06/10/2013 0:00,31/10/2013 0:00,10,שיפור תשתיות,1,09:00-17:00 ,0
226,358,196,סוקולוב,208,חגי,25/11/2012 0:00,21/03/2013 0:00,1,שיפור תשתיות מדרכות וכביש,2,08:00-17:00 ,0
227,1344,3488,גולדמן נחום,200,הרברט סמואל,26/02/2016 0:00,26/02/2016 0:00,23,ארוע מרתון,2,"04:00-14:00 אירוע מרתון ת""א 26.2.16",1
228,2113,203,התערוכה,204,בן גוריון,23/02/2018 0:00,23/02/2018 0:00,5,ארוע,2,"04:00-14:00 ארוע מרתון ת""א 23.2.2018 יום שישי הכבישים יחסמו לתנועה החל מ04:00 עד לשעה 14:00",1
229,1081,54,בגין מנחם,644,אלון יגאל,04/07/2015 0:00,04/07/2015 0:00,5,ארוע,2,20:30-23:59 מחאת פעילים חברתיים נגד מונופול הגז 4.7.15,1
230,719,0,0,0,0,10/08/2014 0:00,10/11/2014 0:00,1,שיפור תשתיות מדרכות וכביש,1,07:00-19:00 ,0
231,2134,194,ז'בוטינסקי,193,ארלוזורוב,02/03/2018 0:00,02/03/2018 0:00,5,ארוע,2,09:30-18:00 מסיבת רחוב במסגרת אירועי פורים בכיכר המדינה 2.3.18 יום שישי מ 09:30 עד 18:00;  מסיבת פורים בכיכר המדינה 2.3.18 יום שישי הכבישים יחסמו לתנועה החל מ 09:30 בבוקר עד 18:00 בערב.,0
232,2101,3488,גולדמן נחום,3729,נמל יפו,23/02/2018 0:00,23/02/2018 0:00,23,ארוע מרתון,2,"04:00-14:00 ארוע מרתון ת""א 23.2.2018 יום שישי הכבישים יחסמו לתנועה החל מ04:00 עד לשעה 14:00",1
233,2922,0,0,0,0,23/03/2020 0:00,26/03/2020 0:00,0,,0,23:59-05:00 פרוייקט הנתיבים המהירים : סגירת רמפת הירידה ממחלף השלום לאיילון צפון,1
234,2657,496,אבן גבירול,203,התערוכה,08/06/2019 0:00,08/06/2019 0:00,5,ארוע,2,04:00-13:00 טריאתלון,1
235,2232,71,מרמורק,2118,"עגנון ש""י",05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,14:30-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת הכבישים ייחסמו לתנועה החל משעה 13:00 עד 19:00.,0
236,2621,3570,אילת,3809,לוי יוסף גונדר,09/05/2019 0:00,09/05/2019 0:00,5,ארוע,2,11:00-14:00 מטס יום העצמאות,0
237,4051,0,0,0,0,04/10/2020 0:00,05/10/2020 0:00,22,הנפת ציוד,2,21:00-05:00 הנפת ציוד לבית חולים אסותא :חסימת קטע העבודה ממספר 16 עד רחוב הנחושת,1
238,995,472,ויצמן,496,אבן גבירול,30/04/2015 0:00,30/04/2015 0:00,5,ארוע,2,16:30-21:30 בסיום התהלוכה אירוע בבית ההסתדרות מ 16:30 עד 21:00. ,1
239,1936,3570,אילת,3708,הלר חיים,11/10/2017 0:00,11/10/2017 0:00,5,ארוע,2,"04:00-13:00 אירוע סובב ת""א מסע אופניים 11.10.2017 יום רביעי חוה""מ משעה 04:00 לפנה""ת עד 13:00 בצהריים.",1
240,674,203,התערוכה,496,אבן גבירול,26/06/2014 0:00,27/06/2014 0:00,5,ארוע,2,21:00-05:00 לילה לבן,1
241,1303,410,הכובשים,27,הירקון,14/02/2016 0:00,14/03/2016 0:00,10,שיפור תשתיות,1,21:00-05:00 ,1
242,4490,819,הדר יוסף,2051,רוקח ישראל,24/02/2023 0:00,24/02/2023 0:00,23,ארוע מרתון,2,"04:00-14:00 מרתון ת""א", חסימה מלאה
243,1785,193,ארלוזורוב,788,שאול המלך,30/04/2017 0:00,30/04/2017 0:00,5,ארוע,2,18:30-23:30 ערב יום הזיכרון - שרים בכיכר,1
244,2180,0,0,0,0,15/04/2018 0:00,17/04/2018 0:00,4,קרצוף וסלילה,2,09:00-17:00 א - ג,0
245,1524,93,שלום עליכם,506,הוז דב,06/07/2016 0:00,06/09/2016 0:00,1,שיפור תשתיות מדרכות וכביש,2,,0
246,2475,337,"ח""ן",204,בן גוריון,03/11/2018 0:00,03/11/2018 0:00,5,ארוע,2,18:00-00:00 עצרת רבין,1
247,2865,314,"של""ג",203,התערוכה,28/02/2020 0:00,28/02/2020 0:00,23,ארוע מרתון,2,04:00-14:00 ,1
248,2224,2130,שיטרית בכור,2218,סנה משה,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,13:00-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת הכבישים ייחסמו לתנועה החל משעה 13:00 עד 19:00.,0
249,1232,496,אבן גבירול,193,ארלוזורוב,31/10/2015 0:00,31/10/2015 0:00,5,ארוע,2,17:30-00:00 עצרת רבין,1
250,4248,192,נצח ישראל,310,מלכי ישראל,10/11/2021 0:00,11/11/2021 0:00,5,ארוע,2,19:30-01:00 מרוץ לילה,1
251,3031,472,ויצמן,1161,רמז דוד,24/08/2020 0:00,30/09/2020 0:00,4,קרצוף וסלילה,2,00:30-05:00 ,1
252,2493,472,ויצמן,496,אבן גבירול,13/11/2018 0:00,13/11/2018 0:00,5,ארוע,2,18:00-00:00 מרוץ לילה,1
253,2276,788,שאול המלך,193,ארלוזורוב,01/05/2018 0:00,01/05/2018 0:00,5,ארוע,2,16:00-20:00 תהלוכת 1 במאי - דרור לישראל,1
254,4450,790,חומה ומגדל,475,המסגר,13/02/2023 0:00,15/02/2023 0:00,10,שיפור תשתיות,2,07:00-07:00 חסימה מלאה במסגרת עבודות של שדרת הקריה,0
255,667,2,הרצל,71,מרמורק,26/06/2014 0:00,27/06/2014 0:00,5,ארוע,2,21:00-05:00 לילה לבן,1
256,4365,3628,3628,3630,הקנאים,04/09/2022 0:00,22/09/2022 0:00,10,שיפור תשתיות,2,09:00-17:00 סגירה הרמטית לטובת פרויקט מצוות אסירי ציון,0
257,1216,788,שאול המלך,478,פנקס דוד צבי,31/10/2015 0:00,31/10/2015 0:00,5,ארוע,2,17:30-00:00 עצרת רבין,1
258,708,2051,רוקח ישראל,2051,רוקח ישראל,03/08/2014 0:00,11/09/2014 0:00,1,שיפור תשתיות מדרכות וכביש,2,21:00-05:00 ,1
259,1853,25,בן יהודה,406,המלך ג'ורג',09/06/2017 0:00,09/06/2017 0:00,5,ארוע,2,09:30-16:00 מצעד הגאווה,0
260,1955,0,0,0,0,31/10/2017 0:00,31/10/2017 0:00,5,ארוע,2,19:00-00:30 אירוע מרוץ לילה 2017 ב- 31.10 יום ג' משעה 19:00 עד 00:30.,1
261,2890,785,אלעזר דוד,496,אבן גבירול,28/02/2020 0:00,28/02/2020 0:00,23,ארוע מרתון,2,04:00-11:30 ,1
262,1481,478,פנקס דוד צבי,2051,רוקח ישראל,18/06/2016 0:00,18/06/2016 0:00,5,ארוע,2,04:00-13:00 אירוע טריאתלון 18.6 יום שבת בין השעות 04:00,1
263,4189,287,"רנ""ק",196,סוקולוב,10/07/2021 0:00,16/07/2021 0:00,21,"נת""ע – הרכבת הקלה",2,"19:00-19:00 סגירת צומת דיזנגוף /ארלוזרוב  למשך 6 ימים  ממוצ""ש 10.7 בשעה 21:00 ועד יום שישי 16.7 בשעה 16:00",1
264,1857,193,ארלוזורוב,4,אלנבי,09/06/2017 0:00,09/06/2017 0:00,5,ארוע,2,09:30-16:00 מצעד הגאווה,0
265,1902,145,שבזי,162,אמזלג,23/07/2017 0:00,05/12/2017 0:00,1,שיפור תשתיות מדרכות וכביש,2,,0
266,2406,193,ארלוזורוב,496,אבן גבירול,04/08/2018 0:00,04/08/2018 0:00,5,ארוע,2,18:30-23:00 הפגנה של העדה הדרוזית,1
267,948,472,ויצמן,496,אבן גבירול,15/03/2015 0:00,15/03/2015 0:00,5,ארוע,2,,0
268,1362,4011,הודיה,4012,ברכיה,03/01/2016 0:00,12/05/2016 0:00,10,שיפור תשתיות,2,,0
269,1423,788,שאול המלך,193,ארלוזורוב,10/05/2016 0:00,10/05/2016 0:00,5,ארוע,2,18:30-23:30 ערב יום הזיכרון- שרים בכיכר 10.5.16 משעה 18:30 עד 23:30,1
270,1624,424,מסריק,4,אלנבי,16/11/2016 0:00,16/11/2016 0:00,5,ארוע,2,19:00-00:00 ארוע מרוץ לילה 2016  ביום ד' ה 16.11.16 בין השעות 19:00 ל 00:00.,1
271,4126,337,"ח""ן",406,המלך ג'ורג',07/03/2021 0:00,31/03/2021 0:00,1,שיפור תשתיות מדרכות וכביש,2,09:00-17:00 ,0
272,4375,496,אבן גבירול,6003,בית הלוויות - רידינג,22/09/2022 0:00,22/09/2022 0:00,3,אחר,2,18:30-21:00 חסימה לכיוון מערב בעקבות מרוץ סינגלס,1
